394,-234,181
395,-248,172
396,-238,178
397,-248,172
398,-246,173
399,-250,170
400,-235,180
401,-227,186
402,-235,181
403,-211,196
404,-255,167
405,-225,187
406,-223,188
407,-219,191
408,296,199
409,-208,198
410,-208,198
411,-225,187
412,295,199
413,296,199
414,-232,182
415,295,199
416,296,199
417,295,199
418,-211,196
419,297,199
420,-211,196
421,298,199
422,295,199
423,295,199
424,297,199
425,297,199
426,298,199
427,-210,196
428,298,199
429,297,199
430,296,199
431,296,199
432,298,199
433,297,199
434,297,199
435,298,199
436,297,199
437,298,199
438,298,199
439,297,199
440,297,199
441,298,199
442,297,199
443,296,199
444,297,199
445,296,199
446,298,199
447,297,199
448,297,199
449,298,199
450,297,199
451,296,199
452,298,199
453,298,199
454,299,199
455,299,199
456,298,199
457,297,199
458,297,199
459,297,199
460,299,199
461,298,199
462,298,199
463,297,199
464,300,199
465,297,199
466,297,199
467,297,199
468,300,199
469,297,199
470,-325,117
471,297,199
472,296,199
473,297,199
474,296,199
475,296,199
476,297,199
477,-230,183
478,298,199
479,297,199
480,297,199
481,-217,192
482,296,199
483,-273,151
484,300,199
485,-327,114
486,297,199
487,301,199
488,301,199
489,300,199
490,303,199
491,297,199
492,303,199
493,299,199
494,300,199
495,300,199
496,303,199
497,302,199
498,302,199
499,299,199
